YEAR_NBR,GENDER_CD,AGE_GROUP_CD,UC_NIV1,UC_NIV2,UC_NIV3,UC_NIV4,UC_CD,TOT_DEATHS_AMT,STD_DEATHS_NBR
2023,1,80,I00-I99: ziekten van hart en vaatstelsel,"I70-I79: ziekten van arteriën, arteriolen en capillairen",I71: aneurysma en dissectie van aorta,"I719: aneurysma van niet gespecificeerd deel van aorta, zonder vermelding van ruptuur",I719,4,0.1225
2023,1,75,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I67: overige cerebrovasculaire ziekten,"I679: cerebrovasculaire ziekte, niet gespecificeerd",I679,3,0.092
2023,2,95,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C16: maligne neoplasma van maag,"C169: maag, niet gespecificeerd",C169,3,0.049
2023,2,75,J00-J99: ziekten van ademhalingsstelsel,J95-J99: overige aandoeningen van ademhalingsstelsel,J98: overige respiratoire aandoeningen,"J989: respiratoire aandoening, niet gespecificeerd",J989,1,0.028
2023,2,55,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I63: cerebraal infarct,I632: cerebraal infarct door niet gespecificeerde occlusie of stenose van precerebrale arteriën,I632,1,0.026
2023,2,65,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K57: divertikelziekte,"K578: divertikelziekte van darm, deel niet gespecificeerd, met perforatie en abces",K578,1,0.0275
2023,1,85,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C43: maligne melanoom van huid,C435: maligne melanoom van romp,C435,1,0.0285
2023,1,90,K00-K93: ziekten van spijsverteringsstelsel,"K20-K31: ziekten van slokdarm, maag en duodenum",K22: overige ziekten van slokdarm,K220: achalasie van cardia,K220,1,0.0384
2023,2,50,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I50: hartdecompensatie,"I509: hartdecompensatie, niet gespecificeerd",I509,1,0.028
2023,2,55,K00-K93: ziekten van spijsverteringsstelsel,K55-K64: overige ziekten van darmen,K63: overige darmziekten,K631: darmperforatie (niet-traumatisch),K631,1,0.026
2023,2,70,G00-G99: ziekten van zenuwstelsel,G00-G09: ontstekingsprocessen van centraal zenuwstelsel,"G04: encefalitis, myelitis en encefalomyelitis","G049: encefalitis, myelitis en encefalomyelitis, niet gespecificeerd",G049,1,0.03
2023,1,60,J00-J99: ziekten van ademhalingsstelsel,J95-J99: overige aandoeningen van ademhalingsstelsel,J98: overige respiratoire aandoeningen,"J985: aandoeningen van mediastinum, niet elders geclassificeerd",J985,1,0.024
2023,1,75,K00-K93: ziekten van spijsverteringsstelsel,K40-K46: hernia,K45: overige gespecificeerde buikbreuken,"K450: overige gespecificeerde buikbreuken, met obstructie, zonder gangreen",K450,1,0.032
2023,1,35,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W19: niet gespecificeerde val,,W19,1,0.035
2023,2,85,J00-J99: ziekten van ademhalingsstelsel,J95-J99: overige aandoeningen van ademhalingsstelsel,J98: overige respiratoire aandoeningen,J986: aandoeningen van diafragma [middenrif],J986,1,0.018
2023,1,75,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,D43: neoplasma met onzeker of onbekend gedrag van hersenen en centraal zenuwstelsel,"D439: centraal zenuwstelsel, niet gespecificeerd",D439,1,0.032
2023,2,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C41: maligne neoplasma van bot en gewrichtskraakbeen van overige en niet gespecificeerde lokalisaties,"C419: bot en gewrichtskraakbeen, niet gespecificeerd",C419,2,0.055
2023,1,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C93: monocytaire leukemie,C931: chronische monocytaire leukemie,C931,1,0.032
2023,2,65,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,"D47: overige neoplasmata met onzeker of onbekend gedrag van lymfoïd, hematopoëtisch en verwant weefsel",D471: chronische myeloproliferatieve aandoening,D471,2,0.055
2023,2,75,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I60: subarachnoïdale bloeding,"I609: subarachnoïdale bloeding, niet gespecificeerd",I609,5,0.132
2023,2,80,F00-F99: psychische stoornissen en gedragsstoornissen,"F00-F09: organische, inclusief symptomatische, psychische stoornissen",F03: niet gespecificeerde dementie,,F03,342,7.8125
2023,1,60,K00-K93: ziekten van spijsverteringsstelsel,K70-K77: ziekten van lever,K70: alcoholische leverziekte,K703: alcoholische levercirrose,K703,27,0.708
2023,2,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C16: maligne neoplasma van maag,"C169: maag, niet gespecificeerd",C169,26,0.692
2023,2,60,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I61: intracerebrale bloeding,"I619: intracerebrale bloeding, niet gespecificeerd",I619,9,0.234
2023,2,65,A00-B99: infectieziekten en parasitaire aandoeningen,A30-A49: overige bacteriële ziekten,A49: bacteriële infectie van niet gespecificeerde lokalisatie,"A491: streptokokkeninfectie, niet gespecificeerd",A491,2,0.055
2023,2,40,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C19: maligne neoplasma van overgang van sigmoïd in rectum,,C19,1,0.035
2023,1,90,C00-D48: nieuwvormingen,D10-D36: benigne neoplasmata,D32: benigne neoplasma van meningen,"D329: meningen, niet gespecificeerd",D329,1,0.0384
2023,1,85,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R50-R69: algemene symptomen,"R58: bloeding, niet elders geclassificeerd",,R58,1,0.0285
2023,1,80,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,X00: blootstelling aan niet-gereguleerd vuur in gebouw of bouwwerk,,X00,1,0.03
2023,1,80,"Q00-Q99: congenitale afwijkingen, misvormingen en chromosoomafwijkingen",Q30-Q34: congenitale misvormingen van ademhalingsstelsel,Q31: congenitale misvormingen van larynx,Q315: congenitale laryngomalacie,Q315,1,0.03
2023,2,90,D50-D89: ziekten van bloed en bloedvormende organen en bepaalde aandoeningen van immuunsysteem,D55-D59: hemolytische anemieën,D58: overige hereditaire hemolytische anemieën,"D589: hereditaire hemolytische anemie, niet gespecificeerd",D589,1,0.0184
2023,1,0,P00-P96: bepaalde aandoeningen die hun oorsprong hebben in perinatale periode,P90-P96: overige aandoeningen ontstaan in perinatale periode,P91: overige stoornissen van cerebrale status van pasgeborene,P918: overige gespecificeerde stoornissen van cerebrale status van pasgeborene,P918,1,0.031
2023,1,55,N00-N99: ziekten van urogenitaal stelsel,N17-N19: nierinsufficiëntie,N19: niet gespecificeerde nierinsufficiëntie,,N19,6,0.1625
2023,2,85,I00-I99: ziekten van hart en vaatstelsel,"I80-I89: ziekten van venen, lymfevaten en lymfeklieren, niet elders geclassificeerd",I87: overige aandoeningen van venen,I872: veneuze insufficiëntie (chronisch)(perifeer),I872,2,0.0345
2023,1,80,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,"X70: opzettelijk zichzelf schade toebrengen door ophanging, wurging en verstikking",,X70,9,0.2725
2023,2,35,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C71: maligne neoplasma van hersenen,C717: hersenstam,C717,1,0.035
2023,1,95,A00-B99: infectieziekten en parasitaire aandoeningen,A00-A09: intestinale infecties,A02: overige salmonella-infecties,"A029: salmonella-infectie, niet gespecificeerd",A029,1,0.0504
2023,1,55,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C06: maligne neoplasma van overige en niet gespecificeerde delen van mond,"C069: mond, niet gespecificeerd",C069,1,0.026
2023,2,90,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C95: leukemie van niet gespecificeerd celtype,"C959: leukemie, niet gespecificeerd",C959,8,0.1456
2023,1,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C32: maligne neoplasma van larynx,"C329: larynx, niet gespecificeerd",C329,6,0.184
2023,1,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C19: maligne neoplasma van overgang van sigmoïd in rectum,,C19,5,0.152
2023,1,85,J00-J99: ziekten van ademhalingsstelsel,J40-J47: chronische aandoeningen van onderste luchtwegen,J44: overige chronische obstructieve longaandoeningen,"J441: chronische obstructieve longaandoening met acute exacerbatie, niet gespecificeerd",J441,32,0.8925
2023,1,75,G00-G99: ziekten van zenuwstelsel,G90-G99: overige aandoeningen van zenuwstelsel,"G98: overige aandoeningen van zenuwstelsel, niet elders geclassificeerd",,G98,5,0.152
2023,2,85,J00-J99: ziekten van ademhalingsstelsel,J40-J47: chronische aandoeningen van onderste luchtwegen,J44: overige chronische obstructieve longaandoeningen,"J441: chronische obstructieve longaandoening met acute exacerbatie, niet gespecificeerd",J441,17,0.2985
2023,2,60,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,"C72: maligne neoplasma van ruggenmerg, hersenzenuwen en overige delen van centraal zenuwstelsel","C729: centraal zenuwstelsel, niet gespecificeerd",C729,10,0.264
2023,2,90,A00-B99: infectieziekten en parasitaire aandoeningen,A30-A49: overige bacteriële ziekten,A49: bacteriële infectie van niet gespecificeerde lokalisatie,"A499: bacteriële infectie, niet gespecificeerd",A499,5,0.0912
2023,2,80,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E70-E90: stofwisselingsstoornissen,"E87: overige stoornissen van vocht-, elektrolyten- en zuur-base-evenwicht",E870: hyperosmolaliteit en hypernatriëmie,E870,3,0.0675
2023,1,70,K00-K93: ziekten van spijsverteringsstelsel,"K20-K31: ziekten van slokdarm, maag en duodenum",K25: ulcus ventriculi,"K255: ulcus ventriculi, chronisch of niet gespecificeerd met perforatie",K255,5,0.15
2023,2,40,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,X45: onopzettelijke vergiftiging door en blootstelling aan alcohol,,X45,2,0.063
2023,2,60,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C90: multipel myeloom en maligne neoplasmata van plasmacellen,C900: multipel myeloom,C900,3,0.078
2023,1,65,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I69: late gevolgen van cerebrovasculaire ziekten,I693: late gevolgen van cerebraal infarct,I693,2,0.055
2023,1,85,G00-G99: ziekten van zenuwstelsel,G30-G32: overige degeneratieve ziekten van zenuwstelsel,"G31: overige degeneratieve ziekten van zenuwstelsel, niet elders geclassificeerd",G310: circumscripte hersenatrofie,G310,4,0.111
2023,2,65,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C40: maligne neoplasma van bot en gewrichtskraakbeen van extremiteiten,C400: scapula en lange beenderen van bovenste extremiteit,C400,2,0.055
2023,1,65,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C23: maligne neoplasma van galblaas,,C23,2,0.055
2023,2,85,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,D48: neoplasma met onzeker of onbekend gedrag van overige en niet gespecificeerde lokalisatie,D483: retroperitoneale ruimte,D483,1,0.018
2023,2,70,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C76: maligne neoplasma van overige en slecht omschreven lokalisaties,C760: hoofd en hals,C760,1,0.03
2023,2,70,A00-B99: infectieziekten en parasitaire aandoeningen,A30-A49: overige bacteriële ziekten,A46: erysipelas,,A46,1,0.03
2023,1,95,C00-D48: nieuwvormingen,D37-D48: neoplasmata met onzeker of onbekend gedrag,D37: neoplasma met onzeker of onbekend gedrag van mondholte en tractus digestivus,D372: dunne darm,D372,1,0.0504
2023,1,70,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,W70: verdrinking en onderdompeling na val in buitenwater,,W70,1,0.03
2023,1,65,K00-K93: ziekten van spijsverteringsstelsel,"K80-K87: aandoeningen van galblaas, galwegen en pancreas",K81: cholecystitis,K810: acute cholecystitis,K810,1,0.0275
2023,1,85,I00-I99: ziekten van hart en vaatstelsel,I30-I52: overige hartziekten,I49: overige hartritmestoornissen,I495: sick sinus syndrome,I495,2,0.0555
2023,1,75,M00-M99: ziekten van botspierstelsel en bindweefsel,M00-M25: artropathieën,M13: overige artritis,"M139: artritis, niet gespecificeerd",M139,1,0.032
2023,2,70,G00-G99: ziekten van zenuwstelsel,G40-G47: aandoeningen met episodisch en paroxysmaal verloop,G41: status epilepticus,"G419: status epilepticus, niet gespecificeerd",G419,7,0.2
2023,1,75,"R00-R99: symptomen, afwijkende klinische bevindingen en laboratoriumuitslagen, niet elders geclassificeerd",R95-R99: onvolledig omschreven en onbekende oorzaken van sterfte,"R96: overige plotse dood, oorzaak onbekend",R960: plotse dood,R960,12,0.368
2023,2,80,G00-G99: ziekten van zenuwstelsel,G35-G37: demyeliniserende ziekten van centraal zenuwstelsel,G35: multipele sclerose,,G35,11,0.2525
2023,2,90,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C26: maligne neoplasma van overige en slecht omschreven delen van spijsverteringsstelsel,C269: slecht omschreven lokalisaties binnen spijsverteringsstelsel,C269,8,0.1456
2023,1,40,V01-Y98: uitwendige oorzaken van ziekte en sterfte,W00-X59: overige uitwendige oorzaken van letsel door ongeval,X59: blootstelling aan niet gespecificeerde factor,X590: blootstelling aan niet gespecificeerde factor - in en om huis,X590,3,0.098
2023,1,80,I00-I99: ziekten van hart en vaatstelsel,I20-I25: ischemische hartziekten,I21: acuut myocardinfarct,I211: acuut transmuraal myocardinfarct van onderwand,I211,5,0.1525
2023,1,75,J00-J99: ziekten van ademhalingsstelsel,J40-J47: chronische aandoeningen van onderste luchtwegen,"J40: bronchitis, niet gespecificeerd als acuut of chronisch",,J40,2,0.06
2023,2,40,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,"C72: maligne neoplasma van ruggenmerg, hersenzenuwen en overige delen van centraal zenuwstelsel","C729: centraal zenuwstelsel, niet gespecificeerd",C729,2,0.063
2023,1,85,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E70-E90: stofwisselingsstoornissen,E85: amyloïdose,"E859: amyloïdose, niet gespecificeerd",E859,2,0.0555
2023,2,85,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C34: maligne neoplasma van bronchus en long,"C341: bovenkwab, bronchus of long",C341,2,0.0345
2023,2,65,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,X81: opzettelijk zichzelf schade toebrengen door sprong voor of liggen voor bewegend voorwerp,,X81,1,0.0275
2023,1,0,"Q00-Q99: congenitale afwijkingen, misvormingen en chromosoomafwijkingen",Q80-Q89: overige congenitale misvormingen,"Q89: overige congenitale misvormingen, niet elders geclassificeerd","Q899: congenitale misvorming, niet gespecificeerd",Q899,1,0.031
2023,1,0,"Q00-Q99: congenitale afwijkingen, misvormingen en chromosoomafwijkingen",Q20-Q28: congenitale misvormingen van hartenvaatstelsel,Q20: congenitale misvormingen van hartcompartimenten en verbindingen,Q203: niet-overeenstemmende ventriculoarteriële verbinding,Q203,1,0.031
2023,2,65,E00-E90: endocriene ziekten en voedings- en stofwisselingsstoornissen,E10-E14: diabetes mellitus,E11: niet-insuline-afhankelijke diabetes mellitus,E112: niet-insuline-afhankelijke diabetes mellitus met niercomplicaties,E112,1,0.0275
2023,2,10,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C95: leukemie van niet gespecificeerd celtype,"C959: leukemie, niet gespecificeerd",C959,1,0.0275
2023,2,50,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I61: intracerebrale bloeding,I618: overige gespecificeerde vormen van intracerebrale bloeding,I618,1,0.028
2023,1,75,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C49: maligne neoplasma van overig bindweefsel en weke delen,C494: bindweefsel en weke delen van abdomen,C494,1,0.032
2023,2,80,G00-G99: ziekten van zenuwstelsel,G80-G83: cerebrale paralyse en overige paralytische syndromen,G83: overige paralytische syndromen,G831: monoplegie van been,G831,1,0.0225
2023,2,55,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C22: maligne neoplasma van lever en intrahepatische galwegen,"C229: lever, niet gespecificeerd",C229,1,0.026
2023,2,80,K00-K93: ziekten van spijsverteringsstelsel,"K80-K87: aandoeningen van galblaas, galwegen en pancreas",K86: overige ziekten van pancreas,K861: overige chronische pancreatitis,K861,1,0.0225
2023,1,90,K00-K93: ziekten van spijsverteringsstelsel,"K80-K87: aandoeningen van galblaas, galwegen en pancreas",K81: cholecystitis,K810: acute cholecystitis,K810,2,0.0768
2023,2,45,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C95: leukemie van niet gespecificeerd celtype,C950: acute leukemie van niet gespecificeerd celtype,C950,1,0.035
2023,2,90,G00-G99: ziekten van zenuwstelsel,G30-G32: overige degeneratieve ziekten van zenuwstelsel,G30: ziekte van alzheimer,G308: overige gespecificeerde vormen van ziekte van alzheimer,G308,2,0.036
2023,1,35,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V18: wielrijder gewond bij vervoersongeval zonder botsing,"V184: wielrijder gewond bij vervoersongeval zonder botsing, bestuurder gewond bij verkeersongeval",V184,1,0.035
2023,1,70,I00-I99: ziekten van hart en vaatstelsel,I60-I69: cerebrovasculaire ziekten,I61: intracerebrale bloeding,I614: intracerebrale bloeding in cerebellum,I614,2,0.06
2023,1,85,A00-B99: infectieziekten en parasitaire aandoeningen,B00-B09: virusinfecties gekenmerkt door huid-en slijmvliesafwijkingen,B02: herpes zoster,B027: gedissemineerde herpes zoster,B027,1,0.0285
2023,1,40,V01-Y98: uitwendige oorzaken van ziekte en sterfte,V01-V99: vervoersongevallen,V54: inzittende van (open) bestelwagen gewond bij botsing met vrachtwagen of bus,"V545: inzittende van (open) bestelwagen gewond bij botsing met vrachtwagen of bus, bestuurder gewond bij verkeersongeval",V545,1,0.035
2023,1,95,C00-D48: nieuwvormingen,C00-C97: maligne neoplasmata,C44: overige maligne neoplasmata van huid,"C449: maligne neoplasma van huid, niet gespecificeerd",C449,1,0.0504
2023,1,15,V01-Y98: uitwendige oorzaken van ziekte en sterfte,X60-X84: opzettelijk zichzelf schade toebrengen,X78: opzettelijk zichzelf schade toebrengen door scherp voorwerp,,X78,1,0.0275
